Date,Region/City,Region/City-Eng,Region_ID,Day-Confirmed,Day-Deaths,Day-Recovered,Confirmed,Deaths,Recovered
2020-04-19,Вологодская область,Vologda Region,35.0,7.0,0.0,0.0,93.0,0.0,13.0
2020-04-19,Воронежская область,Voronezh region,36.0,26.0,0.0,4.0,156.0,5.0,28.0
2020-04-19,Республика Дагестан,The Republic of Dagestan,5.0,35.0,0.0,0.0,292.0,9.0,28.0
2020-04-19,Еврейская автономная область,Jewish Autonomous Region,79.0,1.0,0.0,0.0,20.0,0.0,4.0
2020-04-19,Забайкальский край,Zabaykalsky Krai,75.0,1.0,0.0,0.0,34.0,0.0,4.0
2020-04-19,Ивановская область,Ivanovo region,37.0,19.0,0.0,0.0,183.0,1.0,12.0
2020-04-19,Республика Ингушетия,The Republic of Ingushetia,6.0,42.0,1.0,0.0,269.0,5.0,22.0
2020-04-19,Иркутская область,Irkutsk region,38.0,1.0,0.0,2.0,55.0,2.0,12.0
2020-04-19,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,22.0,0.0,0.0,136.0,0.0,8.0
2020-04-19,Калининградская область,Kaliningrad region,39.0,11.0,0.0,0.0,126.0,1.0,30.0
2020-04-19,Республика Калмыкия,Republic of Kalmykia,8.0,7.0,0.0,0.0,74.0,3.0,9.0
2020-04-19,Калужская область,Kaluga region,40.0,37.0,0.0,0.0,188.0,2.0,9.0
2020-04-19,Камчатский край,Kamchatka Krai,41.0,5.0,0.0,1.0,34.0,0.0,3.0
2020-04-19,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,17.0,0.0,0.0,67.0,0.0,1.0
2020-04-19,Республика Карелия,The Republic of Karelia,10.0,4.0,0.0,0.0,19.0,0.0,0.0
2020-04-19,Кемеровская область,Kemerovo region,42.0,9.0,0.0,0.0,35.0,1.0,6.0
2020-04-19,Кировская область,Kirov region,43.0,39.0,0.0,1.0,150.0,2.0,14.0
2020-04-19,Республика Коми,Komi Republic,11.0,7.0,0.0,4.0,481.0,3.0,10.0
2020-04-19,Костромская область,Kostroma region,44.0,13.0,0.0,0.0,66.0,2.0,7.0
2020-04-19,Краснодарский край,Krasnodar region,23.0,48.0,1.0,5.0,383.0,5.0,54.0
2020-04-19,Красноярский край,Krasnoyarsk region,24.0,24.0,0.0,0.0,300.0,0.0,17.0
2020-04-19,Республика Крым,Republic of Crimea,82.0,2.0,0.0,1.0,45.0,0.0,22.0
2020-04-19,Курганская область,Kurgan region,45.0,0.0,0.0,0.0,13.0,0.0,3.0
2020-04-19,Курская область,Kursk region,46.0,26.0,0.0,0.0,196.0,2.0,8.0
2020-04-19,Ленинградская область,Leningrad region,47.0,29.0,0.0,0.0,417.0,0.0,9.0
2020-04-19,Липецкая область,Lipetsk region,48.0,20.0,1.0,10.0,149.0,1.0,48.0
2020-04-19,Магаданская область,Magadan Region,49.0,1.0,0.0,0.0,63.0,0.0,1.0
2020-04-19,Республика Марий Эл,Mari El Republic,12.0,43.0,0.0,0.0,262.0,1.0,24.0
2020-04-19,Республика Мордовия,The Republic of Mordovia,13.0,60.0,0.0,0.0,258.0,1.0,5.0
2020-04-19,Москва,Moscow,77.0,3570.0,28.0,84.0,24324.0,176.0,1763.0
2020-04-19,Московская область,Moscow region,50.0,709.0,9.0,36.0,4663.0,49.0,162.0
2020-04-19,Мурманская область,Murmansk region,51.0,33.0,1.0,1.0,354.0,3.0,28.0
2020-04-19,Ненецкий автономный округ,Nenets Autonomous Okrug,83.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-19,Нижегородская область,Nizhny Novgorod Region,52.0,129.0,0.0,0.0,646.0,4.0,21.0
2020-04-19,Новгородская область,Novgorod region,53.0,18.0,0.0,0.0,98.0,1.0,4.0
2020-04-19,Новосибирская область,Novosibirsk region,54.0,22.0,1.0,0.0,108.0,3.0,16.0
2020-04-19,Омская область,Omsk region,55.0,2.0,0.0,1.0,33.0,0.0,14.0
2020-04-19,Оренбургская область,Orenburg region,56.0,44.0,0.0,1.0,184.0,2.0,16.0
2020-04-19,Орловская область,Oryol Region,57.0,13.0,0.0,3.0,132.0,1.0,10.0
2020-04-19,Пензенская область,Penza region,58.0,0.0,3.0,0.0,140.0,5.0,4.0
2020-04-19,Пермский край,Perm,59.0,28.0,0.0,6.0,198.0,3.0,27.0
2020-04-19,Приморский край,Primorsky Krai,25.0,13.0,0.0,0.0,80.0,2.0,4.0
2020-04-19,Псковская область,Pskov region,60.0,2.0,0.0,0.0,44.0,6.0,8.0
2020-04-19,Ростовская область,Rostov region,61.0,35.0,0.0,1.0,232.0,0.0,13.0
2020-04-19,Рязанская область,Ryazan Oblast,62.0,42.0,0.0,0.0,267.0,0.0,9.0
2020-04-19,Самарская область,Samara Region,63.0,15.0,0.0,0.0,79.0,0.0,15.0
2020-04-19,Санкт-Петербург,St. Petersburg,78.0,114.0,0.0,7.0,1760.0,8.0,239.0
2020-04-19,Саратовская область,Saratov region,64.0,16.0,0.0,0.0,114.0,0.0,13.0
2020-04-19,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,41.0,0.0,0.0,88.0,0.0,16.0
2020-04-19,Сахалинская область,Sakhalin region,65.0,0.0,0.0,2.0,19.0,0.0,8.0
2020-04-19,Свердловская область,Sverdlovsk region,66.0,15.0,0.0,0.0,141.0,1.0,49.0
2020-04-19,Севастополь,Sevastopol,92.0,1.0,0.0,0.0,13.0,0.0,2.0
2020-04-19,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,26.0,0.0,2.0,120.0,2.0,7.0
2020-04-19,Смоленская область,Smolensk region,67.0,21.0,0.0,3.0,173.0,2.0,4.0
2020-04-19,Ставропольский край,Stavropol region,26.0,23.0,1.0,2.0,232.0,3.0,26.0
2020-04-19,Тамбовская область,Tambov Region,68.0,22.0,0.0,0.0,187.0,0.0,8.0
2020-04-19,Республика Татарстан,Republic of Tatarstan,16.0,31.0,0.0,0.0,191.0,0.0,25.0
2020-04-19,Тверская область,Tver region,69.0,33.0,0.0,3.0,270.0,0.0,12.0
2020-04-19,Томская область,Tomsk region,70.0,5.0,0.0,0.0,29.0,0.0,4.0
2020-04-19,Тульская область,Tula region,71.0,58.0,0.0,14.0,287.0,0.0,39.0
2020-04-19,Республика Тыва,Tyva Republic,17.0,4.0,0.0,0.0,13.0,0.0,0.0
2020-04-19,Тюменская область,Tyumen region,72.0,42.0,0.0,10.0,227.0,2.0,20.0
2020-04-19,Удмуртская Республика,Udmurt republic,18.0,4.0,0.0,1.0,66.0,3.0,7.0
2020-04-19,Ульяновская область,Ulyanovsk region,73.0,11.0,0.0,1.0,168.0,2.0,3.0
2020-04-19,Хабаровский край,Khabarovsk region,27.0,38.0,0.0,0.0,185.0,4.0,12.0
2020-04-19,Республика Хакасия,The Republic of Khakassia,19.0,22.0,0.0,0.0,68.0,0.0,3.0
2020-04-19,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,14.0,0.0,1.0,175.0,0.0,20.0
2020-04-19,Челябинская область,Chelyabinsk region,74.0,7.0,0.0,4.0,68.0,0.0,33.0
2020-04-19,Чеченская Республика,Chechen Republic,95.0,44.0,0.0,4.0,219.0,5.0,19.0
2020-04-19,Республика Чувашия,Chuvash Republic,21.0,29.0,0.0,3.0,193.0,1.0,9.0
2020-04-19,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,0.0,0.0,0.0,2.0,0.0,0.0
2020-04-19,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,10.0,0.0,0.0,116.0,1.0,7.0
2020-04-19,Ярославская область,Yaroslavl region,76.0,12.0,0.0,0.0,117.0,0.0,12.0
2020-04-20,Республика Адыгея,Republic of Adygea,1.0,9.0,0.0,1.0,100.0,2.0,16.0
2020-04-20,Республика Алтай,Altai Republic,4.0,2.0,0.0,0.0,4.0,0.0,0.0
2020-04-20,Алтайский край,Altai region,22.0,12.0,0.0,0.0,84.0,0.0,4.0
2020-04-20,Амурская область,Amurskaya Oblast,28.0,4.0,0.0,0.0,20.0,0.0,4.0
2020-04-20,Архангельская область,Arkhangelsk region,29.0,7.0,1.0,0.0,114.0,1.0,11.0
2020-04-20,Астраханская область,Astrakhan region,30.0,13.0,0.0,0.0,136.0,3.0,9.0
2020-04-20,Республика Башкортостан,Republic of Bashkortostan,2.0,45.0,4.0,0.0,297.0,14.0,14.0
2020-04-20,Белгородская область,Belgorod region,31.0,22.0,0.0,0.0,112.0,2.0,11.0
2020-04-20,Брянская область,Bryansk region,32.0,42.0,0.0,0.0,321.0,1.0,30.0
2020-04-20,Республика Бурятия,The Republic of Buryatia,3.0,0.0,0.0,0.0,115.0,2.0,37.0
2020-04-20,Владимирская область,Vladimir region,33.0,34.0,0.0,0.0,259.0,5.0,11.0
2020-04-20,Волгоградская область,Volgograd region,34.0,18.0,0.0,2.0,111.0,1.0,25.0
2020-04-20,Вологодская область,Vologda Region,35.0,7.0,0.0,0.0,100.0,0.0,13.0
2020-04-20,Воронежская область,Voronezh region,36.0,24.0,0.0,0.0,180.0,5.0,28.0
2020-04-20,Республика Дагестан,The Republic of Dagestan,5.0,39.0,0.0,0.0,331.0,9.0,28.0
2020-04-20,Еврейская автономная область,Jewish Autonomous Region,79.0,2.0,0.0,0.0,22.0,0.0,4.0
2020-04-20,Забайкальский край,Zabaykalsky Krai,75.0,9.0,0.0,0.0,43.0,0.0,4.0
2020-04-20,Ивановская область,Ivanovo region,37.0,20.0,1.0,0.0,203.0,2.0,12.0
2020-04-20,Республика Ингушетия,The Republic of Ingushetia,6.0,39.0,0.0,0.0,308.0,5.0,22.0
2020-04-20,Иркутская область,Irkutsk region,38.0,10.0,0.0,0.0,65.0,2.0,12.0
2020-04-20,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,16.0,0.0,0.0,152.0,0.0,8.0
2020-04-20,Калининградская область,Kaliningrad region,39.0,12.0,0.0,5.0,138.0,1.0,35.0
2020-04-20,Республика Калмыкия,Republic of Kalmykia,8.0,3.0,0.0,0.0,77.0,3.0,9.0
2020-04-20,Калужская область,Kaluga region,40.0,40.0,2.0,0.0,228.0,4.0,9.0
2020-04-20,Камчатский край,Kamchatka Krai,41.0,7.0,0.0,1.0,41.0,0.0,4.0
2020-04-20,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,20.0,0.0,0.0,87.0,0.0,1.0
2020-04-20,Республика Карелия,The Republic of Karelia,10.0,8.0,0.0,0.0,27.0,0.0,0.0
2020-04-20,Кемеровская область,Kemerovo region,42.0,6.0,0.0,0.0,41.0,1.0,6.0
2020-04-20,Кировская область,Kirov region,43.0,19.0,0.0,0.0,169.0,2.0,14.0
2020-04-20,Республика Коми,Komi Republic,11.0,10.0,0.0,11.0,491.0,3.0,21.0
2020-04-20,Костромская область,Kostroma region,44.0,4.0,0.0,0.0,70.0,2.0,7.0
2020-04-20,Краснодарский край,Krasnodar region,23.0,34.0,3.0,5.0,417.0,8.0,59.0
2020-04-20,Красноярский край,Krasnoyarsk region,24.0,6.0,2.0,0.0,306.0,2.0,17.0
2020-04-20,Республика Крым,Republic of Crimea,82.0,0.0,0.0,0.0,45.0,0.0,22.0
2020-04-20,Курганская область,Kurgan region,45.0,0.0,0.0,0.0,13.0,0.0,3.0
2020-04-20,Курская область,Kursk region,46.0,24.0,0.0,3.0,220.0,2.0,11.0
2020-04-20,Ленинградская область,Leningrad region,47.0,37.0,0.0,0.0,454.0,0.0,9.0
2020-04-20,Липецкая область,Lipetsk region,48.0,20.0,0.0,12.0,169.0,1.0,60.0
2020-04-20,Магаданская область,Magadan Region,49.0,0.0,0.0,0.0,63.0,0.0,1.0
2020-04-20,Республика Марий Эл,Mari El Republic,12.0,29.0,0.0,0.0,291.0,1.0,24.0
2020-04-20,Республика Мордовия,The Republic of Mordovia,13.0,35.0,0.0,0.0,293.0,1.0,5.0
2020-04-20,Москва,Moscow,77.0,2026.0,28.0,75.0,26350.0,204.0,1838.0
2020-04-20,Московская область,Moscow region,50.0,578.0,0.0,14.0,5241.0,49.0,176.0
2020-04-20,Мурманская область,Murmansk region,51.0,46.0,0.0,0.0,400.0,3.0,28.0
2020-04-20,Ненецкий автономный округ,Nenets Autonomous Okrug,83.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-20,Нижегородская область,Nizhny Novgorod Region,52.0,113.0,1.0,5.0,759.0,5.0,26.0
2020-04-20,Новгородская область,Novgorod region,53.0,10.0,0.0,0.0,108.0,1.0,4.0
2020-04-20,Новосибирская область,Novosibirsk region,54.0,24.0,0.0,0.0,132.0,3.0,16.0
2020-04-20,Омская область,Omsk region,55.0,3.0,0.0,2.0,36.0,0.0,16.0
2020-04-20,Оренбургская область,Orenburg region,56.0,0.0,0.0,0.0,184.0,2.0,16.0
2020-04-20,Орловская область,Oryol Region,57.0,43.0,0.0,0.0,175.0,1.0,10.0
2020-04-20,Пензенская область,Penza region,58.0,25.0,0.0,0.0,165.0,5.0,4.0
2020-04-20,Пермский край,Perm,59.0,17.0,0.0,3.0,215.0,3.0,30.0
2020-04-20,Приморский край,Primorsky Krai,25.0,17.0,0.0,0.0,97.0,2.0,4.0
2020-04-20,Псковская область,Pskov region,60.0,8.0,0.0,1.0,52.0,6.0,9.0
2020-04-20,Ростовская область,Rostov region,61.0,60.0,0.0,0.0,292.0,0.0,13.0
2020-04-20,Рязанская область,Ryazan Oblast,62.0,22.0,0.0,0.0,289.0,0.0,9.0
2020-04-20,Самарская область,Samara Region,63.0,16.0,0.0,0.0,95.0,0.0,15.0
2020-04-20,Санкт-Петербург,St. Petersburg,78.0,86.0,0.0,2.0,1846.0,8.0,241.0
2020-04-20,Саратовская область,Saratov region,64.0,28.0,0.0,0.0,142.0,0.0,13.0
2020-04-20,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,19.0,0.0,0.0,107.0,0.0,16.0
2020-04-20,Сахалинская область,Sakhalin region,65.0,0.0,0.0,0.0,19.0,0.0,8.0
2020-04-20,Свердловская область,Sverdlovsk region,66.0,8.0,0.0,3.0,149.0,1.0,52.0
2020-04-20,Севастополь,Sevastopol,92.0,4.0,0.0,0.0,17.0,0.0,2.0
2020-04-20,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,25.0,0.0,1.0,145.0,2.0,8.0
2020-04-20,Смоленская область,Smolensk region,67.0,16.0,0.0,0.0,189.0,2.0,4.0
2020-04-20,Ставропольский край,Stavropol region,26.0,12.0,0.0,0.0,244.0,3.0,26.0
2020-04-20,Тамбовская область,Tambov Region,68.0,22.0,0.0,0.0,209.0,0.0,8.0
2020-04-20,Республика Татарстан,Republic of Tatarstan,16.0,39.0,0.0,0.0,230.0,0.0,25.0
2020-04-20,Тверская область,Tver region,69.0,26.0,0.0,0.0,296.0,0.0,12.0
2020-04-20,Томская область,Tomsk region,70.0,4.0,0.0,0.0,33.0,0.0,4.0
2020-04-20,Тульская область,Tula region,71.0,22.0,0.0,2.0,309.0,0.0,41.0
2020-04-20,Республика Тыва,Tyva Republic,17.0,0.0,0.0,0.0,13.0,0.0,0.0
2020-04-20,Тюменская область,Tyumen region,72.0,27.0,0.0,0.0,254.0,2.0,20.0
2020-04-20,Удмуртская Республика,Udmurt republic,18.0,26.0,0.0,0.0,92.0,3.0,7.0
2020-04-20,Ульяновская область,Ulyanovsk region,73.0,19.0,0.0,0.0,187.0,2.0,3.0
2020-04-20,Хабаровский край,Khabarovsk region,27.0,30.0,1.0,4.0,215.0,5.0,16.0
2020-04-20,Республика Хакасия,The Republic of Khakassia,19.0,8.0,0.0,0.0,76.0,0.0,3.0
2020-04-20,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,13.0,0.0,1.0,188.0,0.0,21.0
2020-04-20,Челябинская область,Chelyabinsk region,74.0,10.0,0.0,2.0,78.0,0.0,35.0
2020-04-20,Чеченская Республика,Chechen Republic,95.0,45.0,0.0,0.0,264.0,5.0,19.0
2020-04-20,Республика Чувашия,Chuvash Republic,21.0,32.0,1.0,0.0,225.0,2.0,9.0
2020-04-20,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,0.0,0.0,0.0,2.0,0.0,0.0
2020-04-20,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,24.0,0.0,0.0,140.0,1.0,7.0
2020-04-20,Ярославская область,Yaroslavl region,76.0,27.0,0.0,0.0,144.0,0.0,12.0
2020-04-21,Республика Адыгея,Republic of Adygea,1.0,8.0,0.0,5.0,108.0,2.0,21.0
2020-04-21,Республика Алтай,Altai Republic,4.0,4.0,0.0,0.0,8.0,0.0,0.0
2020-04-21,Алтайский край,Altai region,22.0,43.0,0.0,5.0,127.0,0.0,9.0
2020-04-21,Амурская область,Amurskaya Oblast,28.0,0.0,0.0,0.0,20.0,0.0,4.0
2020-04-21,Архангельская область,Arkhangelsk region,29.0,4.0,0.0,4.0,118.0,1.0,15.0
2020-04-21,Астраханская область,Astrakhan region,30.0,1.0,0.0,0.0,137.0,3.0,9.0
2020-04-21,Республика Башкортостан,Republic of Bashkortostan,2.0,74.0,0.0,6.0,371.0,14.0,20.0
2020-04-21,Белгородская область,Belgorod region,31.0,10.0,0.0,0.0,122.0,2.0,11.0
2020-04-21,Брянская область,Bryansk region,32.0,29.0,0.0,28.0,350.0,1.0,58.0
2020-04-21,Республика Бурятия,The Republic of Buryatia,3.0,10.0,0.0,1.0,125.0,2.0,38.0
2020-04-21,Владимирская область,Vladimir region,33.0,21.0,0.0,0.0,280.0,5.0,11.0
2020-04-21,Волгоградская область,Volgograd region,34.0,23.0,0.0,0.0,134.0,1.0,25.0
2020-04-21,Вологодская область,Vologda Region,35.0,7.0,0.0,0.0,107.0,0.0,13.0
2020-04-21,Воронежская область,Voronezh region,36.0,31.0,1.0,2.0,211.0,6.0,30.0
2020-04-21,Республика Дагестан,The Republic of Dagestan,5.0,40.0,2.0,15.0,371.0,11.0,43.0
2020-04-21,Еврейская автономная область,Jewish Autonomous Region,79.0,21.0,0.0,0.0,43.0,0.0,4.0
2020-04-21,Забайкальский край,Zabaykalsky Krai,75.0,7.0,0.0,0.0,50.0,0.0,4.0
2020-04-21,Ивановская область,Ivanovo region,37.0,10.0,0.0,0.0,213.0,2.0,12.0
2020-04-21,Республика Ингушетия,The Republic of Ingushetia,6.0,46.0,4.0,8.0,354.0,9.0,30.0
2020-04-21,Иркутская область,Irkutsk region,38.0,3.0,1.0,0.0,68.0,3.0,12.0
2020-04-21,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,18.0,1.0,0.0,170.0,1.0,8.0
2020-04-21,Калининградская область,Kaliningrad region,39.0,6.0,0.0,6.0,144.0,1.0,41.0
2020-04-21,Республика Калмыкия,Republic of Kalmykia,8.0,0.0,0.0,0.0,77.0,3.0,9.0
2020-04-21,Калужская область,Kaluga region,40.0,30.0,2.0,0.0,258.0,6.0,9.0
2020-04-21,Камчатский край,Kamchatka Krai,41.0,7.0,0.0,0.0,48.0,0.0,4.0
2020-04-21,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,19.0,0.0,0.0,106.0,0.0,1.0
2020-04-21,Республика Карелия,The Republic of Karelia,10.0,3.0,0.0,0.0,30.0,0.0,0.0
2020-04-21,Кемеровская область,Kemerovo region,42.0,6.0,0.0,5.0,47.0,1.0,11.0
2020-04-21,Кировская область,Kirov region,43.0,19.0,0.0,0.0,188.0,2.0,14.0
2020-04-21,Республика Коми,Komi Republic,11.0,16.0,0.0,0.0,507.0,3.0,21.0
2020-04-21,Костромская область,Kostroma region,44.0,11.0,0.0,0.0,81.0,2.0,7.0
2020-04-21,Краснодарский край,Krasnodar region,23.0,44.0,0.0,11.0,461.0,8.0,70.0
2020-04-21,Красноярский край,Krasnoyarsk region,24.0,64.0,0.0,0.0,370.0,2.0,17.0
2020-04-21,Республика Крым,Republic of Crimea,82.0,1.0,0.0,0.0,46.0,0.0,22.0
2020-04-21,Курганская область,Kurgan region,45.0,2.0,0.0,0.0,15.0,0.0,3.0
2020-04-21,Курская область,Kursk region,46.0,22.0,1.0,0.0,242.0,3.0,11.0
2020-04-21,Ленинградская область,Leningrad region,47.0,42.0,0.0,0.0,496.0,0.0,9.0
2020-04-21,Липецкая область,Lipetsk region,48.0,20.0,1.0,0.0,189.0,2.0,60.0
2020-04-21,Магаданская область,Magadan Region,49.0,2.0,0.0,0.0,65.0,0.0,1.0
2020-04-21,Республика Марий Эл,Mari El Republic,12.0,20.0,0.0,22.0,311.0,1.0,46.0
2020-04-21,Республика Мордовия,The Republic of Mordovia,13.0,34.0,0.0,5.0,327.0,1.0,10.0
2020-04-21,Москва,Moscow,77.0,3083.0,29.0,219.0,29433.0,233.0,2057.0
2020-04-21,Московская область,Moscow region,50.0,718.0,0.0,3.0,5959.0,49.0,179.0
2020-04-21,Мурманская область,Murmansk region,51.0,35.0,0.0,4.0,435.0,3.0,32.0
2020-04-21,Ненецкий автономный округ,Nenets Autonomous Okrug,83.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-21,Нижегородская область,Nizhny Novgorod Region,52.0,101.0,0.0,2.0,860.0,5.0,28.0
2020-04-21,Новгородская область,Novgorod region,53.0,6.0,0.0,0.0,114.0,1.0,4.0
2020-04-21,Новосибирская область,Novosibirsk region,54.0,3.0,1.0,0.0,135.0,4.0,16.0
2020-04-21,Омская область,Omsk region,55.0,5.0,0.0,0.0,41.0,0.0,16.0
2020-04-21,Оренбургская область,Orenburg region,56.0,42.0,0.0,4.0,226.0,2.0,20.0
2020-04-21,Орловская область,Oryol Region,57.0,23.0,0.0,0.0,198.0,1.0,10.0
2020-04-21,Пензенская область,Penza region,58.0,15.0,0.0,2.0,180.0,5.0,6.0
2020-04-21,Пермский край,Perm,59.0,22.0,0.0,0.0,237.0,3.0,30.0
2020-04-21,Приморский край,Primorsky Krai,25.0,7.0,0.0,3.0,104.0,2.0,7.0
2020-04-21,Псковская область,Pskov region,60.0,6.0,0.0,0.0,58.0,6.0,9.0
2020-04-21,Ростовская область,Rostov region,61.0,54.0,0.0,0.0,346.0,0.0,13.0
2020-04-21,Рязанская область,Ryazan Oblast,62.0,27.0,0.0,0.0,316.0,0.0,9.0
2020-04-21,Самарская область,Samara Region,63.0,8.0,0.0,0.0,103.0,0.0,15.0
2020-04-21,Санкт-Петербург,St. Petersburg,78.0,127.0,3.0,39.0,1973.0,11.0,280.0
2020-04-21,Саратовская область,Saratov region,64.0,26.0,0.0,0.0,168.0,0.0,13.0
2020-04-21,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,4.0,0.0,0.0,111.0,0.0,16.0
2020-04-21,Сахалинская область,Sakhalin region,65.0,0.0,0.0,0.0,19.0,0.0,8.0
2020-04-21,Свердловская область,Sverdlovsk region,66.0,84.0,0.0,3.0,233.0,1.0,55.0
2020-04-21,Севастополь,Sevastopol,92.0,1.0,0.0,0.0,18.0,0.0,2.0
2020-04-21,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,32.0,0.0,0.0,177.0,2.0,8.0
2020-04-21,Смоленская область,Smolensk region,67.0,19.0,0.0,0.0,208.0,2.0,4.0
2020-04-21,Ставропольский край,Stavropol region,26.0,22.0,1.0,1.0,266.0,4.0,27.0
2020-04-21,Тамбовская область,Tambov Region,68.0,13.0,0.0,1.0,222.0,0.0,9.0
2020-04-21,Республика Татарстан,Republic of Tatarstan,16.0,50.0,0.0,5.0,280.0,0.0,30.0
2020-04-21,Тверская область,Tver region,69.0,33.0,0.0,3.0,329.0,0.0,15.0
2020-04-21,Томская область,Tomsk region,70.0,4.0,0.0,0.0,37.0,0.0,4.0
2020-04-21,Тульская область,Tula region,71.0,75.0,1.0,5.0,384.0,1.0,46.0
2020-04-21,Республика Тыва,Tyva Republic,17.0,0.0,0.0,0.0,13.0,0.0,0.0
2020-04-21,Тюменская область,Tyumen region,72.0,36.0,0.0,8.0,290.0,2.0,28.0
2020-04-21,Удмуртская Республика,Udmurt republic,18.0,26.0,0.0,0.0,118.0,3.0,7.0
2020-04-21,Ульяновская область,Ulyanovsk region,73.0,0.0,0.0,0.0,187.0,2.0,3.0
2020-04-21,Хабаровский край,Khabarovsk region,27.0,28.0,0.0,0.0,243.0,5.0,16.0
2020-04-21,Республика Хакасия,The Republic of Khakassia,19.0,8.0,0.0,1.0,84.0,0.0,4.0
2020-04-21,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,9.0,0.0,1.0,197.0,0.0,22.0
2020-04-21,Челябинская область,Chelyabinsk region,74.0,14.0,0.0,0.0,92.0,0.0,35.0
2020-04-21,Чеченская Республика,Chechen Republic,95.0,39.0,0.0,0.0,303.0,5.0,19.0
2020-04-21,Республика Чувашия,Chuvash Republic,21.0,10.0,3.0,0.0,235.0,5.0,9.0
2020-04-21,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,0.0,0.0,0.0,2.0,0.0,0.0
2020-04-21,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,6.0,0.0,0.0,146.0,1.0,7.0
2020-04-21,Ярославская область,Yaroslavl region,76.0,43.0,0.0,0.0,187.0,0.0,12.0
2020-04-22,Республика Адыгея,Republic of Adygea,1.0,5.0,1.0,5.0,113.0,3.0,26.0
2020-04-22,Республика Алтай,Altai Republic,4.0,0.0,0.0,0.0,8.0,0.0,0.0
2020-04-22,Алтайский край,Altai region,22.0,9.0,0.0,0.0,136.0,0.0,9.0
2020-04-22,Амурская область,Amurskaya Oblast,28.0,3.0,0.0,0.0,23.0,0.0,4.0
2020-04-22,Архангельская область,Arkhangelsk region,29.0,2.0,0.0,3.0,120.0,1.0,18.0
2020-04-22,Астраханская область,Astrakhan region,30.0,11.0,0.0,4.0,148.0,3.0,13.0
2020-04-22,Республика Башкортостан,Republic of Bashkortostan,2.0,25.0,0.0,14.0,396.0,14.0,34.0
2020-04-22,Белгородская область,Belgorod region,31.0,22.0,0.0,1.0,144.0,2.0,12.0
2020-04-22,Брянская область,Bryansk region,32.0,49.0,0.0,4.0,399.0,1.0,62.0
2020-04-22,Республика Бурятия,The Republic of Buryatia,3.0,28.0,0.0,11.0,153.0,2.0,49.0
2020-04-22,Владимирская область,Vladimir region,33.0,13.0,0.0,0.0,293.0,5.0,11.0
2020-04-22,Волгоградская область,Volgograd region,34.0,11.0,1.0,5.0,145.0,2.0,30.0
2020-04-22,Вологодская область,Vologda Region,35.0,7.0,0.0,10.0,114.0,0.0,23.0
2020-04-22,Воронежская область,Voronezh region,36.0,25.0,1.0,0.0,236.0,7.0,30.0
2020-04-22,Республика Дагестан,The Republic of Dagestan,5.0,46.0,0.0,0.0,417.0,11.0,43.0
2020-04-22,Еврейская автономная область,Jewish Autonomous Region,79.0,9.0,0.0,2.0,52.0,0.0,6.0
2020-04-22,Забайкальский край,Zabaykalsky Krai,75.0,11.0,0.0,1.0,61.0,0.0,5.0
2020-04-22,Ивановская область,Ivanovo region,37.0,12.0,0.0,0.0,225.0,2.0,12.0
2020-04-22,Республика Ингушетия,The Republic of Ingushetia,6.0,43.0,3.0,8.0,397.0,12.0,38.0
2020-04-22,Иркутская область,Irkutsk region,38.0,7.0,0.0,1.0,75.0,3.0,13.0
2020-04-22,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,23.0,0.0,3.0,193.0,1.0,11.0
2020-04-22,Калининградская область,Kaliningrad region,39.0,19.0,0.0,1.0,163.0,1.0,42.0
2020-04-22,Республика Калмыкия,Republic of Kalmykia,8.0,11.0,0.0,3.0,88.0,3.0,12.0
2020-04-22,Калужская область,Kaluga region,40.0,72.0,2.0,0.0,330.0,8.0,9.0
2020-04-22,Камчатский край,Kamchatka Krai,41.0,15.0,0.0,0.0,63.0,0.0,4.0
